year,month,sbc_d11,sbc_rdp_d11,sbc_zlfn_d11,sbc_rdp_1_d11,sbc_rdp_2_d11,sbc_rdp_3_d11,sbc_rdp_4_d11,sbc_rdp_5_d11,sbc_rdp_6_d11,sbc_rdp_7_d11,sbc_rdp_8_d11,sbc_rdp_9_d11,sbc_rdp_10_d11,sbc_zlfn_1_d11,sbc_zlfn_2_d11,sbc_zlfn_3_d11,sbc_zlfn_4_d11,sbc_zlfn_5_d11,sbc_zlfn_6_d11,sbc_zlfn_7_d11,sbc_zlfn_8_d11,sbc_zlfn_9_d11,sbc_zlfn_10_d11,gini_d11,asegurado_d11,asegurado_rdp_d11,asegurado_zlfn_d11,esencial1_d11,esencial2_d11,esencial3_d11,esencial_rdp_1_d11,esencial_rdp_2_d11,esencial_rdp_3_d11,esencial_zlfn_1_d11,esencial_zlfn_2_d11,esencial_zlfn_3_d11,agro_d11,industria_d11,servicio_d11,patron1_d11,patron2_d11,patron3_d11,patron4_d11,patron5_d11,patron6_d11,patron7_d11,patron8_d11,gpoedad1_d11,gpoedad2_d11,gpoedad3_d11,gpoedad4_d11,gpoedad5_d11,mas_suspension_d11,menos_suspension_d11,mas_externa_d11,menos_externa_d11,mas_proximidad_d11,menos_proximidad_d11,mas_covid_d11,menos_covid_d11,hombre_d11,mujer_d11,teu_d11,tec_d11,tpu_d11,tpc_d11,asegent1_d11,asegent2_d11,asegent3_d11,asegent4_d11,asegent5_d11,asegent6_d11,asegent7_d11,asegent8_d11,asegent9_d11,asegent10_d11,asegent11_d11,asegent12_d11,asegent13_d11,asegent14_d11,asegent15_d11,asegent16_d11,asegent17_d11,asegent18_d11,asegent19_d11,asegent20_d11,asegent21_d11,asegent22_d11,asegent23_d11,asegent24_d11,asegent25_d11,asegent26_d11,asegent27_d11,asegent28_d11,asegent29_d11,asegent30_d11,asegent31_d11,asegent32_d11,asector1_d11,asector2_d11,asector3_d11,asector4_d11,asector5_d11,asector6_d11,asector7_d11,asector8_d11,asector9_d11,sbc_sec1_d11,sbc_sec2_d11,sbc_sec3_d11,sbc_sec4_d11,sbc_sec5_d11,sbc_sec6_d11,sbc_sec7_d11,sbc_sec8_d11,sbc_sec9_d11,inpc,sbc_rdp_d11_real,sbc_zlfn_d11_real
1999,10,121.77,122.13,119.14,30.97,35.46,44.30,49.24,56.12,80.84,97.82,135.01,201.27,488.48,39.09,47.73,52.99,58.00,75.66,84.29,96.98,126.22,180.66,427.52,0,11690883.00,10246430.00,1442790.88,4872161.00,5480464.50,1344346.38,4227057.50,4882133.50,1145291.75,645167.13,598763.13,199046.75,314816.00,5296302.00,6082766.00,210446.27,901294.88,2847903.75,2652061.75,1267032.00,1193919.50,2607250.50,14776.54,2963760.25,4289428.50,2599259.25,1269128.38,568916.19,5037961.00,6652357.50,1180228.63,10509023.00,749395.88,10939568.00,6109781.50,5579562.50,7794266.00,3899886.75,1173421.88,66608.75,10382766.00,64217.88,169110.31,559544.31,74906.11,75411.74,494214.94,68379.95,116572.22,661170.56,2155847.75,174836.95,471230.59,115592.28,141325.56,952455.63,961063.50,214553.30,139220.91,62729.65,907540.13,123519.21,391086.38,230876.83,156097.48,206755.36,284672.88,365354.13,91483.02,466469.81,72544.52,479342.63,213952.02,89468.50,314816.00,68320.01,4201889.00,885256.88,140243.53,2143291.75,611179.13,2125228.50,1205145.75,61.95,131.75,119.98,77.68,221.65,105.91,163.97,134.99,146.65,43.50885123,353.6828682,345.0093057
1999,11,123.11,123.54,120.21,31.02,35.67,44.64,49.59,57.07,81.83,99.11,136.46,203.19,494.35,39.22,47.92,53.28,57.78,77.32,84.59,97.71,127.09,181.73,431.83,0,11770936.00,10314405.00,1454452.13,4905163.50,5505115.50,1358432.25,4254935.00,4902376.50,1157300.75,649578.06,602574.25,201749.20,313135.25,5339424.00,6113493.00,210574.06,906575.31,2862579.75,2663454.25,1277882.63,1196126.50,2632436.25,14874.74,2985137.50,4311932.00,2617144.25,1281041.38,573818.25,5073245.00,6697494.00,1192032.75,10580279.00,753079.19,11020158.00,6155405.50,5615373.50,7845822.00,3928275.00,1197038.63,64606.63,10445064.00,63996.96,171323.30,565303.50,75343.23,75285.73,497801.50,69026.92,118732.63,666360.44,2164747.75,177221.00,475940.34,116284.64,142457.00,958350.25,964226.50,218071.67,140142.89,63126.63,912875.00,125217.38,394511.22,232765.17,155363.53,209068.42,287949.56,369715.75,90972.14,472271.03,73103.16,485204.59,216062.02,90449.04,313135.25,68460.92,4236488.00,895166.25,140639.72,2154337.00,614222.38,2137114.50,1210395.25,63.13,133.32,121.31,78.29,224.45,107.07,165.61,136.61,147.83,43.89577645,354.6147232,345.0393136
1999,12,124.40,124.77,121.66,31.07,35.83,44.91,49.89,57.63,83.49,100.20,137.60,205.24,499.98,39.33,48.20,53.10,58.23,80.19,84.91,99.60,128.66,184.27,436.92,0,11816033.00,10364197.00,1449206.63,4922229.00,5513831.00,1379161.63,4276377.50,4914957.00,1176604.13,646952.75,602639.38,202697.06,311582.84,5351289.00,6149977.50,211289.78,911540.44,2878745.25,2683963.25,1271373.50,1205471.88,2639551.00,14696.88,2990644.75,4317620.50,2633903.50,1291646.00,580723.31,5095202.00,6729230.00,1197058.50,10625659.00,754808.06,11062123.00,6180529.50,5644186.00,7872952.00,3943243.50,1206619.88,64652.40,10480988.00,63694.04,172857.41,562752.44,75281.33,75729.95,497877.75,69373.70,120468.29,669752.63,2172243.25,176322.06,479118.03,116052.07,142944.30,964045.94,966930.25,218735.97,141647.14,63663.32,910215.19,126095.05,397112.50,235726.69,155307.55,210461.39,287667.28,373257.63,93247.24,472979.97,73640.70,486994.97,218235.69,90691.27,311582.84,68292.05,4234100.00,910921.69,141057.72,2164845.75,618256.88,2148671.50,1215259.25,63.80,135.80,122.56,78.81,224.56,108.38,167.14,138.09,150.07,44.33551639,354.5895666,345.75625
2000,1,126.17,126.52,123.64,33.71,37.13,47.28,52.87,58.91,82.64,101.09,139.78,208.32,507.14,42.20,51.04,55.58,60.31,77.60,90.30,100.89,131.01,187.87,442.62,0,11912161.00,10436592.00,1471784.63,4965998.50,5542922.00,1396979.38,4307835.50,4934315.00,1191246.75,657812.63,607080.56,205931.19,309121.38,5404640.00,6195218.00,212154.31,916899.13,2893737.50,2701080.00,1275572.88,1204894.88,2692403.50,15256.69,3009084.50,4380758.00,2647799.50,1301087.00,578867.13,5137752.50,6773301.00,1214062.50,10696802.00,760224.94,11151216.00,6234144.00,5677302.00,7932297.50,3976153.00,1229052.13,62424.71,10558978.00,63812.33,175192.27,571761.88,76374.56,75244.72,503201.31,70130.84,121923.73,676198.94,2186101.25,177795.02,483049.09,116738.21,143889.86,968650.06,975054.81,221177.66,140628.61,63627.00,917217.50,126563.57,397762.88,236837.17,155353.48,212481.89,288076.50,376380.59,94605.52,480257.25,74983.52,491798.81,219977.22,91429.71,309121.38,67885.99,4274088.50,920780.25,141889.66,2180586.00,624951.88,2166367.75,1221017.75,65.13,138.05,124.46,80.24,234.11,110.93,169.41,140.55,152.02,44.93083012,354.7817003,346.7027261
2000,2,127.63,127.98,125.45,32.64,36.32,46.19,51.59,59.95,84.60,103.25,142.00,210.02,510.21,40.88,49.65,55.18,60.04,79.08,89.63,101.60,129.02,190.97,448.05,0,11975658.00,10488378.00,1484489.00,4998899.00,5565226.50,1407978.13,4334431.50,4951754.50,1200761.13,662956.44,613734.94,207262.31,306795.25,5441373.50,6225965.00,213273.25,921934.44,2904341.50,2713135.25,1280323.00,1204543.00,2717916.25,13958.81,3024921.00,4390662.00,2662894.50,1307490.00,585029.50,5169843.00,6801820.00,1227501.50,10745956.00,762891.25,11207375.00,6278258.00,5695708.50,7967578.50,4005522.00,1238305.00,61870.05,10611006.00,61561.00,177085.66,577756.25,76713.30,75041.62,505045.97,70528.35,122730.52,682798.88,2195287.25,177837.64,484963.09,117372.85,145041.33,972821.88,979650.13,221850.41,139924.14,63939.84,920195.19,126202.75,399784.72,237924.06,150512.98,214100.67,290464.53,378160.19,95379.48,483923.91,75680.64,495737.69,220979.67,91192.48,306795.25,68076.91,4302162.50,926839.94,142457.22,2192692.25,626695.19,2181591.75,1223784.38,65.98,132.96,126.09,78.03,237.85,106.42,172.34,137.35,155.05,45.32938031,355.7235974,348.6942758
2000,3,129.50,129.89,126.69,33.84,37.94,48.10,53.76,60.72,86.59,105.03,144.00,214.13,517.18,42.63,51.69,56.32,61.94,82.94,90.67,104.52,134.13,192.85,453.10,0,12042457.00,10544672.00,1494768.25,5032596.00,5589781.00,1415457.38,4362666.00,4972240.50,1206622.88,668293.50,617312.00,208420.69,304761.09,5469815.50,6258011.50,214309.44,927870.19,2914893.25,2716446.25,1284692.38,1219091.38,2747232.25,15431.43,3038375.25,4412227.00,2680059.75,1320344.38,589850.38,5198385.00,6841821.50,1241498.13,10799014.00,767789.63,11276564.00,6319017.00,5720010.50,8008577.00,4032930.75,1251643.25,60709.85,10666688.00,63836.39,178297.56,581744.00,77688.96,75211.82,507505.34,71315.27,123432.91,686917.44,2201491.50,178934.17,487575.00,118123.17,145683.11,978882.88,986010.63,223201.81,141147.22,65155.07,925167.50,126694.02,402955.34,240298.03,160528.34,216460.23,290612.16,379784.72,96786.11,490005.72,76023.68,497154.06,221230.25,92180.35,304761.09,68539.64,4325757.50,932754.19,142582.00,2203970.50,629510.94,2194680.50,1229184.25,66.94,139.87,127.68,81.58,237.37,112.87,173.77,143.37,157.32,45.58068078,359.0441601,350.2059076
2000,4,131.55,131.96,128.26,33.88,38.28,48.44,54.13,61.87,88.03,106.84,146.01,217.37,524.04,42.78,52.07,56.96,62.94,84.78,91.19,105.91,135.74,194.53,458.85,0,12044817.00,10556613.00,1494219.25,5039066.50,5603159.50,1407076.38,4370225.00,4983149.50,1197748.75,669514.00,617953.69,206491.61,305001.31,5460303.00,6287141.00,214961.06,928698.00,2911806.00,2725509.75,1278021.88,1219660.38,2752723.75,15925.44,3027735.25,4416529.50,2690023.25,1327211.25,592344.31,5206517.00,6836878.50,1246257.13,10796016.00,772011.88,11271153.00,6332100.50,5714077.00,7996187.50,4049047.25,1237177.38,61475.90,10675670.00,63745.09,178767.23,580289.69,78214.01,74660.52,507225.00,71634.21,123970.16,687623.50,2200161.50,177739.66,489247.72,119055.84,144790.39,980920.38,983842.44,223311.42,142144.27,64512.38,921822.31,127402.89,403633.59,241154.83,160970.44,215181.23,290854.13,379393.25,98472.51,490010.56,76224.67,496993.38,223437.97,92797.02,305001.31,68687.88,4324626.50,921590.75,143183.45,2210495.75,631186.94,2207837.75,1235888.75,67.50,143.61,129.78,83.27,238.74,114.00,175.35,144.68,159.53,45.84001827,362.7075087,352.5387386
2000,5,132.74,133.27,129.13,33.95,38.64,48.72,54.40,62.87,88.71,107.78,146.91,219.44,532.33,42.96,52.26,57.44,63.66,85.42,91.51,105.39,136.32,195.24,463.17,0,12132132.00,10621420.00,1515355.00,5079805.00,5630840.50,1425058.38,4401938.00,5004213.50,1215259.75,678707.50,626897.13,209680.83,304072.91,5512682.50,6319238.00,215648.23,931782.75,2931272.50,2737505.00,1291761.38,1223081.63,2785381.25,16122.60,3051989.25,4440000.00,2705654.50,1338259.00,597178.56,5242219.00,6891609.50,1265964.00,10869388.00,774765.88,11358496.00,6386478.00,5747852.50,8046754.00,4085437.25,1268012.13,68288.94,10744971.00,63426.79,179707.19,589011.75,77848.17,75177.91,510496.22,71336.58,124543.67,695424.50,2210138.75,178972.17,491470.47,119526.81,145954.97,985747.00,993643.25,224152.16,143505.52,62477.43,928050.50,128925.52,405563.63,243148.42,161358.03,215596.33,293220.16,385840.56,98876.52,497571.00,76937.44,499679.84,224395.17,92976.59,304072.91,69280.73,4362872.00,936826.56,142712.22,2224993.00,636040.63,2219263.00,1240468.63,68.09,142.50,131.20,83.73,242.23,115.51,188.79,145.37,161.21,46.01137907,364.9559039,353.5972521
2000,6,134.40,134.84,131.48,34.01,39.19,49.09,54.84,65.16,90.09,110.74,150.05,224.52,532.09,42.99,52.50,57.94,64.91,86.82,92.14,108.87,139.07,198.73,468.95,0,12216944.00,10689156.00,1530802.63,5120622.50,5661127.00,1434694.13,4437520.50,5026062.50,1223747.63,684077.94,634118.06,211924.28,305159.66,5547668.50,6367702.00,216552.66,937881.50,2949267.75,2756038.75,1311297.75,1229004.13,2802206.50,15941.46,3077353.50,4463683.50,2723434.25,1349120.50,601750.63,5278885.50,6939266.50,1280814.13,10936438.00,781771.88,11436719.00,6436894.00,5779735.50,8096018.50,4121642.00,1280404.75,60918.01,10818155.00,63248.94,181082.53,594207.19,78086.59,75482.66,513853.09,71033.63,125641.75,703808.75,2218628.25,180115.58,497019.47,120084.85,146719.13,991477.81,999949.63,226203.45,142864.83,64620.15,933087.56,129556.34,406018.41,245638.58,162056.89,218159.64,295323.84,391503.19,101546.36,503213.69,77689.97,502030.97,226453.94,94474.99,305159.66,69834.57,4389899.00,942215.81,143001.84,2240636.75,641241.56,2239939.00,1247185.50,69.39,143.69,133.18,85.12,247.67,117.33,178.05,147.26,162.75,46.28392024,367.0649795,357.9176759
2000,7,135.18,135.73,131.41,34.05,39.53,49.40,55.10,65.20,90.84,110.41,149.28,222.70,539.76,43.28,52.85,58.24,65.18,87.71,92.63,107.96,139.20,198.27,466.89,0,12304933.00,10765923.00,1541774.00,5161017.00,5691530.50,1451406.38,4470952.00,5053849.50,1238195.00,690944.88,637333.06,213098.20,304604.88,5591131.00,6408488.00,217438.27,943946.75,2964623.25,2781097.25,1316540.75,1239041.25,2820867.50,16096.01,3109072.75,4486355.50,2741488.50,1360153.63,606722.00,5316486.50,6984967.50,1300849.13,11000719.00,785965.44,11514413.00,6493905.00,5810016.50,8143156.50,4158745.00,1298525.88,60658.88,10885112.00,63085.68,182617.94,596221.38,78624.30,76421.16,515371.19,72422.99,127744.46,711853.63,2223312.50,181188.67,500846.56,121185.81,147573.44,1000331.94,1008803.00,227703.98,143627.44,66379.05,937107.50,128900.23,410067.59,247811.13,162787.33,221093.73,295190.50,393351.50,104604.48,507674.38,79018.60,507008.91,227996.97,95449.01,304604.88,71952.39,4423020.00,954845.19,142923.83,2252486.75,645856.31,2254640.00,1256743.38,69.10,143.42,132.64,86.20,250.71,117.22,190.34,147.99,164.75,46.46446621,368.0490606,356.329058
2000,8,136.42,136.95,132.84,34.11,39.88,49.77,55.51,66.50,91.75,112.05,151.03,225.46,541.12,43.46,53.04,58.93,66.06,88.50,93.26,109.98,141.03,200.62,473.88,0,12341765.00,10794975.00,1547281.38,5178894.50,5702372.50,1461512.25,4487819.00,5062605.00,1245878.88,691802.81,639020.63,215848.78,302595.72,5603936.00,6439990.50,218343.50,949426.63,2982411.75,2783211.75,1311623.25,1244192.25,2835134.50,16069.65,3106079.75,4497011.50,2754537.00,1368952.00,610816.88,5333732.50,7006141.00,1302716.50,11037626.00,792315.31,11549683.00,6514947.50,5823951.50,8165860.00,4178333.75,1242650.00,58147.79,10966734.00,63353.56,183143.34,596897.44,78835.73,77048.04,518084.44,72595.19,128706.33,710718.69,2227365.75,180556.23,502533.13,121834.47,149179.84,1006313.63,1015493.19,227614.72,143654.61,65790.64,939676.56,129529.57,413204.91,247857.00,164880.14,220137.28,295818.66,397263.78,105969.47,510252.94,78685.58,507706.00,229669.75,96224.74,302595.72,73064.67,4424232.00,963307.88,143007.97,2263383.50,649456.94,2268663.75,1258416.88,70.21,143.08,134.52,87.35,252.02,119.08,182.49,149.11,166.63,46.71978519,369.3296995,358.2548788
2000,9,138.05,138.53,134.65,34.15,40.21,50.11,55.89,67.93,92.83,113.82,152.99,228.91,547.13,43.64,53.36,59.34,67.66,90.22,94.00,112.25,142.68,203.33,480.15,0,12374624.00,10829072.00,1543958.88,5187760.00,5720344.00,1467817.38,4494261.50,5083634.50,1252914.25,691557.63,638470.88,215400.22,301300.97,5610989.00,6464349.00,219459.38,955371.81,2990732.75,2783793.25,1330570.25,1252104.88,2829209.75,16381.62,3103251.50,4508278.50,2768514.75,1377894.38,615222.94,5338826.00,7035531.00,1302611.50,11072604.00,795319.31,11580265.00,6521151.00,5850038.00,8181715.50,4193532.75,1238416.50,58201.56,11010233.00,63436.52,184254.91,592854.50,79993.28,78097.95,519025.56,72741.26,129731.18,710905.88,2221519.75,181226.19,503851.97,121772.08,149731.38,1010564.63,1021497.50,230392.13,143884.19,66915.98,939641.44,130076.74,415594.09,248885.00,165840.52,220185.97,297397.63,399868.22,106406.22,513995.34,78788.68,510116.69,230328.36,96736.92,301300.97,73729.96,4423152.00,970961.44,143138.20,2273763.50,653314.94,2271561.25,1265838.38,71.07,146.31,136.50,88.72,257.45,120.50,183.95,150.58,168.64,47.0610716,370.8970003,360.498205
2000,10,139.83,140.40,135.93,34.21,40.55,50.43,56.39,69.56,93.71,115.53,155.08,232.50,554.62,43.94,53.82,59.88,69.17,88.88,94.33,113.62,143.68,204.96,483.99,0,12420963.00,10863241.00,1556974.00,5215022.00,5744249.00,1465030.00,4514117.00,5103627.00,1250406.75,701043.94,641131.63,215181.47,300819.47,5624376.50,6498052.50,220055.31,961157.31,3000910.50,2802258.75,1320010.50,1265766.50,2839338.00,16428.74,3110639.00,4521163.00,2782965.75,1386217.13,619682.94,5361656.00,7060603.50,1307055.75,11114430.00,800497.00,11621162.00,6549539.50,5871111.50,8203943.50,4219183.00,1233174.13,57195.85,11064872.00,63155.16,185055.39,598021.19,81040.45,78796.05,521750.69,73453.74,128940.70,714346.94,2222352.50,182091.91,506613.94,122161.57,151001.34,1014525.75,1030235.81,230252.09,144387.75,67538.70,940785.56,129963.52,417101.63,248339.11,166268.38,220622.22,296902.69,403240.78,106140.91,516970.03,79400.76,511999.34,230876.39,97380.95,300819.47,73252.70,4439848.00,967321.69,143366.11,2292858.00,655887.25,2281438.75,1269523.75,72.31,147.50,138.24,89.88,262.23,121.79,184.94,151.95,174.07,47.38513583,373.3341506,361.4248109
2000,11,140.96,141.52,136.93,34.25,40.77,50.71,56.64,70.61,94.40,116.61,156.15,234.17,559.07,43.94,53.93,60.24,70.01,89.74,94.76,115.15,144.95,206.21,488.28,0,12422857.00,10865224.00,1555219.00,5224909.00,5739983.00,1458036.00,4525756.50,5097003.00,1244014.63,698904.00,642078.06,213933.31,299353.41,5594560.00,6525114.50,221017.11,964046.81,3016036.75,2805130.25,1326320.38,1237580.13,2830170.25,16463.64,3097284.00,4522331.00,2789318.25,1392469.75,622003.25,5365783.00,7055372.00,1299755.75,11122299.00,805004.75,11615741.00,6552254.50,5871735.50,8199598.50,4227313.00,1226283.50,55481.93,11074297.00,63397.59,184901.55,598541.19,81210.62,80083.77,522066.75,72994.65,127428.68,711570.00,2223504.25,182255.63,509719.72,122593.39,151442.39,1016326.88,1035057.94,229994.86,143659.02,67799.84,942437.00,129758.40,416274.56,248710.09,168466.08,219777.33,295849.47,402865.22,106451.48,515832.38,79306.79,509100.66,231410.91,97715.78,299353.41,72334.93,4419900.00,960120.38,143596.39,2306533.75,658696.81,2290895.25,1270693.38,73.21,150.06,139.33,90.96,265.77,122.97,187.53,152.48,173.51,47.79028786,373.1041297,361.0111329
2000,12,142.59,143.17,138.27,34.32,41.07,51.06,57.12,72.46,95.28,118.47,158.04,237.59,565.43,44.09,54.52,60.48,72.78,90.70,95.25,117.11,146.23,208.14,492.08,0,12395614.00,10851596.00,1539893.13,5219085.00,5734637.50,1444589.00,4525057.50,5099753.00,1233773.00,693753.25,638202.38,210682.98,293711.63,5557401.50,6541105.50,221746.56,965582.00,3014434.50,2797900.50,1323857.38,1252189.50,2804111.75,16514.13,3065500.00,4507571.50,2798394.50,1399680.63,625546.31,5352608.50,7048937.00,1288484.38,11111250.00,803866.75,11591288.00,6533907.00,5869512.00,8173381.50,4221763.00,1219268.63,51913.57,11062764.00,63694.00,183930.06,593596.94,81694.26,80364.90,520034.47,73615.50,126992.77,708256.75,2222101.75,181868.67,508251.19,122389.37,151441.22,1015359.13,1032098.50,230435.50,144032.77,68136.32,939526.69,130094.14,415633.88,248652.50,169825.84,220482.13,296006.13,399597.00,104771.90,514127.41,78236.28,506110.72,231425.30,98522.56,293711.63,71128.85,4392688.50,952546.69,144112.14,2308217.00,659770.75,2290777.25,1279244.13,74.02,153.27,141.07,92.28,268.01,124.60,189.00,154.22,174.75,48.30767118,373.4155278,360.639846
2001,1,144.00,144.65,139.52,37.02,42.05,52.56,58.90,73.08,96.52,119.88,159.46,239.87,570.52,45.91,55.91,61.98,71.31,93.04,98.19,117.17,147.27,209.97,496.83,0,12409100.00,10860372.00,1543291.75,5220519.00,5753230.50,1429718.38,4525698.50,5113356.50,1221342.13,694441.94,639327.31,208451.52,300746.59,5537271.50,6565586.50,222115.09,968283.06,3018368.75,2804853.75,1329262.13,1245307.25,2804512.50,16526.44,3050387.75,4525621.00,2805856.25,1404765.75,625095.31,5353973.00,7055356.00,1275317.25,11134417.00,801463.56,11608150.00,6524444.50,5883096.00,8178815.00,4226892.00,1218017.13,57367.54,11071753.00,63404.12,184752.75,597488.19,81434.37,81382.80,517602.00,73568.70,126354.84,703150.81,2216696.25,181227.28,509143.22,122752.82,151346.63,1015117.00,1035427.50,230948.77,143875.98,68553.88,942242.25,130829.94,414873.44,251264.72,171315.55,220977.61,299180.44,400493.88,104691.84,514400.94,78492.06,509082.34,231503.30,98744.04,300746.59,69833.40,4380942.50,944203.00,144252.44,2320627.25,657776.75,2303693.00,1282236.63,74.78,157.42,142.62,93.42,266.70,126.50,189.81,156.17,176.74,48.57547625,375.1981485,361.901989
2001,2,143.94,144.40,140.96,37.13,42.59,53.07,59.52,74.59,97.10,121.00,160.35,238.46,565.29,46.02,56.22,63.74,77.28,94.28,100.72,120.04,148.08,211.67,496.62,0,12390084.00,10858902.00,1530792.50,5206325.50,5757936.50,1423007.50,4518731.00,5121118.00,1218199.00,687764.50,636374.13,206039.52,301277.78,5501217.00,6584283.00,222693.45,972597.31,3028788.25,2801896.00,1334060.75,1243430.13,2776511.00,16197.12,3024196.50,4514400.00,2811103.75,1408677.13,628418.25,5339590.00,7051660.00,1251332.75,11139180.00,803496.38,11587357.00,6492958.50,5899290.00,8165172.00,4222833.50,1187357.38,58028.33,11086276.00,63665.21,185085.52,594026.50,81873.94,82573.77,514303.31,73579.59,126474.23,695347.56,2216323.75,179303.33,510381.63,123217.45,150874.39,1011860.44,1035426.69,232593.64,144182.19,68898.25,942353.69,131559.80,414269.91,250443.97,173008.97,222137.14,297974.41,398958.56,105443.80,512634.31,78913.63,508745.75,230638.38,99415.45,301277.78,68083.81,4344674.50,945495.81,143894.91,2329552.00,660368.25,2305549.75,1287907.25,75.30,162.73,143.21,94.26,268.14,123.48,190.14,156.85,177.86,48.54332816,374.7915182,365.8749132
2001,3,146.85,147.40,142.88,37.14,42.88,53.20,59.76,76.00,97.76,122.64,162.76,244.11,579.05,46.09,56.18,62.96,76.61,94.83,98.79,121.37,150.25,215.55,508.59,0,12348825.00,10831179.00,1513233.00,5179290.50,5749856.00,1415612.50,4498373.00,5119659.50,1211580.38,678376.19,630000.13,203963.09,303127.69,5449375.00,6589516.00,223446.34,974948.19,3028167.50,2801719.75,1332477.63,1227555.63,2737331.50,16859.10,2992923.00,4502074.50,2812607.75,1411705.13,630491.63,5312391.50,7032953.00,1223128.50,11123453.00,803982.06,11547859.00,6443658.50,5899814.00,8140285.50,4207012.00,1172667.75,59506.32,11057076.00,63714.75,184244.58,588178.56,82150.38,83489.83,510888.16,73575.91,126698.26,686482.13,2210886.50,176367.39,508804.03,122450.66,151637.28,1005469.81,1032836.00,231768.31,144301.52,68926.70,936946.25,131524.34,412957.59,249009.45,175158.14,223882.47,299117.13,396204.75,105050.47,509954.97,78636.74,510563.22,232019.59,99541.77,303127.69,67323.44,4294535.50,941905.25,143900.61,2334808.50,660226.13,2299321.25,1294077.75,75.71,165.12,145.34,95.22,270.85,127.10,192.99,159.94,179.46,48.85088778,380.1878225,368.5178689
